CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain
508,0,41,5,0.0,2,1,1,94170.84,0,1,0,0
850,0,43,2,125510.82,1,1,1,79084.1,0,0,0,1
811,1,42,10,0.0,2,1,1,3797.79,0,1,0,0
520,0,39,1,73493.17,1,0,1,109626.13,1,1,0,0
671,0,48,6,119769.77,1,0,1,66032.65,0,1,0,0
700,1,35,4,95853.39,2,1,0,192933.37,0,0,1,0
712,1,34,1,0.0,2,1,1,195052.12,0,1,0,0
612,1,24,1,182705.05,1,1,1,171837.06,0,1,0,0
756,1,38,6,119208.85,1,1,0,169763.89,1,0,0,1
631,1,37,8,138292.64,2,0,0,152422.91,1,0,1,0
625,1,31,5,0.0,2,0,1,90.07,0,1,0,0
655,0,51,3,0.0,2,0,1,15801.02,0,1,0,0
817,1,59,1,118962.58,1,1,1,120819.58,0,1,0,0
850,0,35,2,128548.49,4,1,0,75478.95,1,1,0,0
702,1,32,8,71667.74,1,1,1,126082.18,0,0,0,1
652,1,48,4,59486.31,1,1,0,163944.18,1,1,0,0
702,1,50,3,0.0,2,0,0,94949.84,0,1,0,0
535,0,53,5,141616.55,2,1,1,75888.65,0,0,1,0
569,1,41,4,120243.49,1,1,0,163150.03,1,1,0,0
739,1,31,1,0.0,2,1,1,58469.75,0,0,0,1
621,1,27,1,74298.43,1,1,1,52581.96,0,0,1,0
525,0,47,1,118087.68,1,1,0,88120.78,1,0,1,0
703,1,35,5,140691.08,2,1,0,167810.26,0,0,1,0
636,0,20,10,124266.86,1,0,0,100566.81,0,1,0,0
648,0,45,5,118886.55,1,0,0,51636.7,0,0,1,0
573,1,27,2,128243.03,1,1,1,11631.34,0,1,0,0
593,0,32,3,0.0,2,1,1,151978.36,0,1,0,0
445,0,34,7,131082.17,2,1,1,70618.0,0,0,1,0
838,1,43,9,123105.88,2,1,0,145765.83,0,0,0,1
595,1,20,4,95830.43,1,1,0,177738.98,0,1,0,0
559,0,46,5,0.0,1,1,0,21006.1,1,1,0,0
769,1,41,1,72509.91,1,1,0,25723.73,0,0,0,1
646,0,35,1,121952.75,2,1,1,142839.82,0,0,1,0
630,0,40,7,0.0,2,1,1,34453.17,0,1,0,0
555,1,51,5,0.0,3,1,0,189122.89,1,1,0,0
598,1,34,0,104488.17,1,0,1,43249.67,0,0,0,1
496,0,29,4,0.0,2,1,0,164806.89,0,1,0,0
703,0,45,5,0.0,2,1,0,131906.44,0,1,0,0
642,1,40,1,154863.15,1,1,1,138052.51,0,1,0,0
657,1,34,5,154983.98,1,1,0,27738.01,0,0,0,1
520,1,45,7,107023.03,1,1,0,32903.93,0,0,0,1
503,1,29,3,0.0,2,1,1,143954.99,0,1,0,0
730,0,39,1,99010.67,1,1,0,194945.8,0,1,0,0
768,1,25,6,0.0,2,1,1,21215.67,0,1,0,0
655,1,38,4,0.0,2,0,0,110527.71,0,1,0,0
773,1,52,2,0.0,2,1,0,57337.79,0,0,0,1
579,1,37,5,152212.88,2,0,0,120219.14,0,0,0,1
550,1,36,2,113877.23,2,1,0,174921.91,0,0,1,0
540,0,28,6,84121.04,1,0,1,80698.54,0,0,0,1
511,0,29,9,0.0,2,0,1,140676.98,0,0,0,1
653,1,43,0,0.0,2,1,0,27862.58,0,1,0,0
491,0,72,6,91285.22,1,1,1,7032.95,0,1,0,0
569,0,34,6,144855.34,1,0,0,196555.32,0,0,0,1
687,0,31,2,0.0,2,0,1,145411.39,0,1,0,0
660,1,46,5,109019.65,2,1,1,33680.56,0,0,1,0
712,1,43,1,141749.74,2,0,1,90905.26,0,0,1,0
491,0,68,3,107571.61,1,0,1,113695.99,0,1,0,0
675,1,32,1,0.0,3,1,0,85901.09,0,1,0,0
607,0,48,4,112070.86,3,1,0,173568.3,1,1,0,0
599,0,49,10,143888.22,2,1,1,166236.38,1,0,1,0
802,1,29,9,127414.55,1,1,1,134459.12,0,1,0,0
503,1,42,8,104430.08,1,1,1,147557.71,0,1,0,0
599,0,43,4,0.0,1,1,0,170347.1,0,1,0,0
638,1,37,2,89728.86,2,1,1,37294.88,0,0,1,0
797,1,30,10,69413.44,1,1,1,74637.57,0,1,0,0
663,1,24,7,0.0,2,1,1,166310.82,0,1,0,0
619,0,38,3,0.0,2,0,1,116467.35,0,1,0,0
770,0,33,4,0.0,1,1,0,26080.54,1,1,0,0
577,1,43,6,0.0,2,1,1,149457.81,0,0,0,1
555,0,26,7,0.0,2,1,0,93122.41,0,1,0,0
766,0,28,3,62717.84,2,1,1,13182.43,0,0,1,0
696,1,27,4,87637.26,2,0,0,196111.35,0,1,0,0
712,1,29,3,102540.61,1,1,1,189680.79,0,1,0,0
766,0,38,7,130933.74,1,0,1,2035.94,0,0,1,0
616,0,43,7,95984.21,1,0,1,115262.54,1,0,1,0
607,1,40,5,90594.55,1,0,1,181598.25,0,0,1,0
606,1,31,10,0.0,2,1,0,195209.4,0,1,0,0
673,1,72,1,0.0,2,0,1,111981.19,0,1,0,0
619,0,45,0,0.0,2,0,0,113645.4,0,0,0,1
645,0,40,3,129596.77,1,1,1,103232.6,0,1,0,0
593,0,32,9,134096.53,2,1,0,53931.05,1,0,1,0
519,0,22,8,0.0,1,0,1,167553.06,0,1,0,0
655,0,36,10,122314.39,1,1,0,9181.66,0,0,1,0
550,1,29,9,145294.08,2,1,0,147484.13,0,0,1,0
553,0,48,3,0.0,1,0,1,30730.95,1,0,0,1
512,0,33,6,121685.31,2,1,1,83681.97,0,1,0,0
651,0,63,8,129968.67,1,1,1,11830.53,0,0,0,1
807,1,42,5,0.0,2,1,1,74900.9,0,0,0,1
732,1,41,8,0.0,2,1,1,170886.17,0,1,0,0
688,1,29,1,0.0,2,1,0,154695.57,0,1,0,0
760,1,43,8,121911.59,1,1,0,193312.33,0,1,0,0
630,1,26,7,129837.72,2,0,1,197001.15,0,1,0,0
682,0,33,8,74963.5,1,1,1,32770.56,0,1,0,0
640,0,34,3,77826.8,1,1,1,168544.85,0,0,0,1
617,1,30,3,132005.77,1,1,0,142940.39,0,1,0,0
717,1,42,5,0.0,2,1,0,172665.21,0,1,0,0
738,0,26,3,0.0,2,1,0,67484.16,0,1,0,0
622,0,30,2,158584.82,3,1,0,142342.55,1,1,0,0
691,1,28,1,0.0,2,0,0,92865.41,0,1,0,0
670,1,31,1,142631.54,2,1,1,175894.24,0,0,1,0
850,1,63,8,169832.57,1,0,0,184107.26,1,1,0,0
568,1,46,8,150836.92,1,0,0,64516.8,1,0,1,0
605,1,47,7,142643.54,1,1,0,189310.27,0,0,0,1
805,1,39,2,0.0,1,0,0,166650.32,0,1,0,0
604,1,33,3,148659.48,1,0,0,42437.75,0,1,0,0
651,1,23,4,115636.05,2,1,0,70400.86,0,0,0,1
602,0,35,5,0.0,2,1,0,31050.02,0,1,0,0
672,1,43,5,0.0,1,0,0,63833.09,0,1,0,0
828,1,37,4,0.0,2,1,0,94845.45,0,1,0,0
744,1,36,2,153804.44,1,1,1,87213.33,0,0,0,1
621,0,37,9,83061.26,2,1,0,9170.54,0,0,0,1
487,1,44,6,61691.45,1,1,1,53087.98,0,0,0,1
632,0,32,1,0.0,2,1,0,19525.65,0,0,0,1
666,0,36,6,0.0,2,1,0,176692.87,0,0,0,1
734,1,30,3,0.0,2,1,0,107640.25,0,1,0,0
590,1,32,9,0.0,2,1,0,138889.15,0,1,0,0
438,1,60,7,78391.17,1,0,1,49424.6,0,1,0,0
657,1,36,8,0.0,2,0,1,123866.43,0,0,0,1
850,1,34,2,72079.71,1,1,1,115767.93,0,1,0,0
641,0,42,6,0.0,2,0,0,121138.77,0,1,0,0
758,0,50,2,95813.76,3,1,1,67944.09,1,1,0,0
575,1,30,2,0.0,2,1,1,82222.86,0,0,0,1
750,1,22,3,121681.82,1,1,0,128643.35,1,0,0,1
525,0,37,0,0.0,1,0,1,131521.72,0,0,0,1
633,1,42,3,126041.02,1,0,1,11796.89,0,0,1,0
730,0,22,9,65763.57,1,1,1,145792.01,0,1,0,0
538,1,37,1,134752.08,1,1,0,162511.55,0,1,0,0
723,0,28,5,91938.31,1,1,0,143481.85,0,0,1,0
720,0,59,6,0.0,2,1,1,160849.43,1,0,0,1
691,1,35,6,0.0,2,0,1,178038.17,0,0,0,1
710,0,36,4,116085.06,1,1,0,58601.61,0,1,0,0
562,1,31,2,112708.2,1,0,1,186370.3,0,0,1,0
647,1,35,4,123761.68,1,1,0,83910.4,0,1,0,0
635,0,44,2,79064.85,2,0,1,113291.75,0,0,1,0
531,1,31,3,0.0,1,1,1,42589.33,0,1,0,0
662,0,72,7,140301.72,1,0,1,179258.67,0,0,0,1
789,0,43,9,116644.29,2,1,1,60176.1,0,0,1,0
492,0,52,8,125396.24,1,1,0,10014.72,1,0,1,0
592,0,34,6,102143.93,2,1,1,102628.98,0,0,1,0
680,1,49,10,0.0,2,1,0,187008.45,0,1,0,0
586,1,29,2,132450.24,1,1,1,36176.63,0,0,0,1
648,0,38,2,0.0,2,0,1,9551.49,0,1,0,0
721,1,42,4,102936.72,1,0,0,1187.88,0,1,0,0
579,1,43,2,145843.82,1,1,1,198402.37,1,0,0,1
697,0,38,6,132591.36,1,1,1,7387.8,1,0,1,0
778,0,65,7,0.0,1,1,1,77867.23,0,1,0,0
565,0,58,3,108888.24,3,0,1,135875.51,1,0,1,0
615,1,41,1,126773.43,1,1,1,55551.26,0,0,0,1
720,0,45,1,102882.4,2,1,1,35633.15,1,1,0,0
850,1,47,6,0.0,1,1,0,187391.02,1,1,0,0
748,1,35,5,105492.53,1,1,1,150057.2,0,0,0,1
721,0,55,3,44020.89,1,1,0,65864.4,1,1,0,0
613,1,69,9,78778.49,1,0,1,8751.59,0,0,1,0
850,1,36,7,102800.72,1,1,1,87352.43,0,0,1,0
745,0,28,6,0.0,2,1,0,154389.18,0,1,0,0
619,0,52,8,124099.13,1,0,0,23904.52,0,0,1,0
541,0,39,6,109844.81,1,1,0,25289.23,0,1,0,0
721,1,40,6,100275.88,1,1,0,138564.48,1,0,1,0
444,0,45,4,0.0,2,1,0,161653.5,1,1,0,0
764,0,24,7,0.0,2,1,0,186105.99,0,1,0,0
680,0,31,9,119825.75,2,1,1,101139.3,0,0,0,1
447,0,44,5,89188.83,1,1,1,75408.24,0,1,0,0
639,0,35,5,136526.26,2,1,0,59653.03,0,0,0,1
573,0,72,8,98765.84,1,1,1,96015.53,0,0,0,1
786,0,33,0,122325.58,1,0,0,34712.34,1,0,1,0
572,1,30,6,117696.67,1,1,0,100843.82,0,1,0,0
601,0,40,3,92055.36,1,0,1,164652.02,1,1,0,0
776,1,38,5,112281.7,1,0,1,89893.6,0,0,1,0
471,0,28,5,0.0,2,1,1,22356.97,0,0,0,1
712,0,33,6,0.0,2,1,1,190686.16,0,1,0,0
745,0,40,6,131184.67,1,1,1,49815.62,0,1,0,0
616,0,45,4,122793.96,1,1,1,62002.04,0,0,1,0
850,0,43,3,0.0,2,0,0,2465.8,0,1,0,0
567,0,45,4,0.0,2,0,1,121053.19,0,1,0,0
613,1,40,1,147856.82,3,0,0,107961.11,1,0,1,0
760,1,28,1,141038.57,2,0,0,16287.38,0,0,0,1
568,0,26,6,0.0,2,0,0,166495.2,0,0,0,1
787,0,40,6,0.0,2,1,1,84151.98,0,1,0,0
547,0,30,9,72392.41,1,1,0,77077.14,0,0,1,0
734,0,47,10,91522.04,2,1,1,138835.91,0,0,1,0
631,1,29,2,0.0,2,1,1,18581.84,0,1,0,0
711,0,35,2,133607.75,1,1,1,120586.32,0,0,1,0
734,1,51,1,118537.47,1,1,1,116912.45,0,1,0,0
678,0,60,10,117738.81,1,1,0,147489.76,1,1,0,0
468,0,56,10,0.0,3,0,1,62256.87,1,1,0,0
642,1,72,1,160541.0,2,1,1,142223.94,0,1,0,0
588,0,64,3,0.0,1,1,1,189703.65,0,1,0,0
767,1,36,3,0.0,1,0,0,65147.27,0,1,0,0
740,0,30,8,105209.54,1,1,0,1852.58,0,1,0,0
718,0,43,0,93143.39,1,1,0,167554.86,0,1,0,0
558,0,32,1,108262.87,1,1,1,6935.31,0,0,1,0
578,1,50,5,151215.34,2,1,0,169804.4,0,1,0,0
535,1,35,8,118989.92,1,1,1,135536.72,0,0,0,1
516,0,33,7,127305.5,1,1,1,120037.36,0,1,0,0
549,1,31,4,0.0,2,0,1,25684.85,0,1,0,0
633,1,33,4,137847.41,2,1,0,98349.13,0,0,0,1
586,0,52,6,140900.97,1,1,1,67288.89,0,1,0,0
674,1,37,3,0.0,1,1,0,158049.9,0,1,0,0
688,0,34,9,91025.58,2,0,1,163783.0,0,0,1,0
656,1,33,7,138705.02,2,1,0,37136.15,0,1,0,0
705,1,25,9,0.0,2,0,1,112331.19,0,1,0,0
792,1,36,5,115725.24,2,0,0,1871.25,0,0,1,0
575,0,31,6,0.0,2,1,1,95686.42,0,0,0,1
678,0,49,1,0.0,2,1,1,102472.9,0,0,0,1
626,1,34,7,113014.7,2,1,1,56646.28,0,1,0,0
777,1,29,2,0.0,2,1,0,124489.88,0,1,0,0
584,0,44,5,95671.75,2,1,1,106564.88,0,1,0,0
712,0,27,2,133009.51,1,1,0,126809.15,0,1,0,0
846,0,41,5,0.0,3,1,0,3440.47,1,1,0,0
749,1,30,1,0.0,2,0,1,126551.65,0,1,0,0
508,1,49,1,93817.41,2,1,1,132468.76,1,1,0,0
650,0,25,2,114330.95,1,1,1,25325.07,0,0,1,0
556,0,43,4,125890.72,1,1,1,74854.97,0,0,1,0
565,0,32,9,68067.24,1,1,0,143287.58,0,0,1,0
843,0,38,8,134887.53,1,1,1,10804.04,0,1,0,0
473,0,35,7,131504.73,1,1,0,189560.43,0,0,1,0
607,1,34,9,132439.99,1,1,0,177747.72,0,0,0,1
651,1,34,3,0.0,2,1,1,105599.65,0,1,0,0
639,1,37,5,98186.7,1,0,1,173386.95,0,1,0,0
699,1,40,2,0.0,1,1,0,78387.32,0,0,0,1
705,0,57,3,0.0,2,1,1,34134.14,0,0,0,1
507,1,33,7,0.0,2,1,1,85411.01,0,1,0,0
583,0,27,4,0.0,3,1,0,163113.41,0,1,0,0
627,0,35,2,137852.96,1,1,1,172269.21,1,0,1,0
729,1,29,5,109676.52,1,1,1,25548.47,0,0,1,0
747,1,41,9,0.0,1,1,0,32430.94,1,0,0,1
622,0,31,1,89688.94,1,1,1,152305.47,0,1,0,0
746,1,36,9,127157.04,1,1,1,155700.15,0,1,0,0
670,0,20,4,0.0,2,1,0,119759.24,0,0,0,1
618,1,39,2,91068.56,1,1,0,26578.69,0,1,0,0
593,1,43,10,0.0,2,0,0,53478.02,0,0,0,1
635,1,35,2,113635.16,1,1,0,90883.12,0,0,0,1
850,1,61,1,0.0,1,1,0,53067.83,1,1,0,0
662,1,31,3,0.0,2,0,1,27731.05,0,1,0,0
614,0,25,10,75212.28,1,1,0,58965.04,0,0,0,1
692,0,36,4,0.0,1,1,0,185580.89,1,1,0,0
786,0,39,7,0.0,2,0,0,100929.59,0,0,0,1
850,1,68,5,169445.4,1,1,1,186335.07,0,1,0,0
582,0,50,6,96486.57,2,1,1,20344.02,0,0,1,0
605,1,32,9,0.0,2,1,1,55724.24,0,1,0,0
537,1,37,3,0.0,2,1,1,20603.32,0,1,0,0
535,1,38,2,119272.29,1,0,0,195896.59,1,1,0,0
700,1,28,8,159900.38,1,0,0,22698.56,0,0,0,1
648,1,37,6,131753.41,1,1,0,86894.67,0,0,1,0
836,0,29,9,133681.78,1,1,1,153747.73,0,1,0,0
555,1,48,3,142055.41,2,0,1,79134.78,0,0,1,0
640,1,36,4,0.0,1,0,0,173016.46,0,0,0,1
738,1,39,5,0.0,2,1,1,114388.98,0,1,0,0
737,1,43,0,80090.93,1,1,0,39920.0,1,1,0,0
775,1,27,4,0.0,1,1,1,40807.26,0,0,0,1
599,1,35,6,137102.65,1,0,0,76870.81,0,0,0,1
614,0,41,7,146997.64,2,0,0,137791.18,0,0,0,1
671,1,36,2,116695.27,1,0,0,193201.86,0,0,1,0
648,1,49,5,0.0,1,1,0,149946.43,1,0,0,1
711,0,38,2,129022.06,2,1,1,14374.86,1,1,0,0
556,0,31,1,128663.81,2,1,0,125083.29,0,0,1,0
523,1,30,1,83181.29,1,1,1,138176.78,0,1,0,0
703,0,51,3,0.0,3,1,1,77294.56,1,1,0,0
633,0,32,1,104001.38,1,0,1,36642.65,0,1,0,0
580,0,23,5,113923.81,2,0,0,196241.43,0,1,0,0
788,1,34,6,156478.62,1,0,1,181196.76,0,0,0,1
528,0,36,1,156948.41,1,1,1,149912.28,1,1,0,0
452,1,30,7,112935.87,1,1,1,99017.34,0,1,0,0
604,0,28,6,0.0,2,1,1,69056.26,0,0,0,1
543,0,37,3,122304.65,2,0,0,33998.7,0,0,1,0
702,0,29,6,149218.39,1,1,1,9633.01,0,1,0,0
474,0,37,5,142688.57,2,1,1,110953.33,0,0,1,0
631,1,33,2,0.0,2,1,1,158268.84,0,0,0,1
749,0,32,7,79523.13,1,0,1,157648.12,0,0,1,0
696,1,32,4,84421.62,1,0,1,52314.71,0,0,1,0
741,0,35,1,0.0,2,1,0,36557.55,0,1,0,0
736,0,26,4,135889.13,1,1,1,165692.03,0,0,0,1
719,1,32,9,146605.27,1,1,1,77119.45,0,1,0,0
691,1,38,9,163965.69,2,0,1,103511.26,0,0,1,0
495,1,39,8,120252.02,2,1,1,10160.23,0,0,1,0
761,0,26,1,0.0,2,1,1,199409.19,0,1,0,0
645,1,31,7,161171.7,2,1,0,12599.94,1,1,0,0
557,1,36,1,113110.26,1,1,0,98413.1,0,0,0,1
756,1,32,0,109528.16,2,1,1,56176.31,0,0,1,0
565,0,47,10,139756.12,1,1,0,165849.49,1,0,1,0
815,0,25,8,135161.67,1,1,1,136071.05,0,0,1,0
748,0,26,1,77780.29,1,0,1,183049.41,0,1,0,0
457,0,38,7,164496.99,1,1,1,163327.27,0,1,0,0
610,1,37,0,0.0,1,1,0,114514.64,0,1,0,0
850,0,32,5,106290.64,1,1,0,121982.73,0,1,0,0
720,0,57,1,162082.31,4,0,0,27145.73,1,0,1,0
683,0,40,1,0.0,2,0,0,75762.0,0,1,0,0
705,1,92,1,126076.24,2,1,1,34436.83,0,1,0,0
639,0,46,10,110031.09,2,1,1,133995.59,0,0,1,0
701,0,42,5,0.0,2,0,0,24210.56,0,0,0,1
637,0,44,2,0.0,2,1,0,149665.65,0,1,0,0
376,0,46,6,0.0,1,1,0,157333.69,1,1,0,0
546,1,34,4,165363.31,2,1,1,25744.13,1,1,0,0
602,0,72,3,0.0,2,1,1,171260.66,0,1,0,0
745,0,54,8,0.0,1,1,0,173912.29,1,0,0,1
581,0,50,4,0.0,2,1,1,80701.72,0,0,0,1
712,0,31,7,0.0,2,1,0,170333.38,0,1,0,0
675,1,35,8,0.0,2,1,1,56642.97,0,1,0,0
696,0,33,4,0.0,2,1,1,73371.65,0,1,0,0
556,0,47,2,139914.27,1,1,1,50390.98,0,1,0,0
619,0,41,8,0.0,3,1,1,79866.73,1,0,0,1
683,0,30,2,0.0,2,0,1,100496.84,1,1,0,0
666,1,40,5,0.0,2,1,0,147878.05,0,1,0,0
682,1,46,7,128029.72,1,1,1,62615.35,0,0,0,1
613,1,34,5,144094.2,1,1,0,44510.26,0,1,0,0
443,1,35,6,161111.45,1,0,0,13946.66,0,1,0,0
717,1,38,7,0.0,2,1,1,158580.05,0,1,0,0
729,1,31,8,164870.81,2,1,1,9567.39,0,0,0,1
743,1,35,6,79388.33,1,1,1,193360.69,0,0,0,1
724,1,54,8,172192.49,1,1,1,136902.01,0,0,1,0
633,0,37,9,156091.97,1,1,0,72008.61,0,1,0,0
850,0,31,1,108822.4,1,1,1,132173.31,0,0,1,0
625,1,42,6,100047.33,1,1,0,93429.95,0,0,1,0
706,1,24,2,141078.57,1,1,1,24402.87,0,0,0,1
744,0,50,1,121498.11,2,0,1,106061.47,1,0,1,0
524,0,37,9,127480.58,2,1,0,179634.69,0,0,1,0
470,1,30,3,101140.76,1,1,1,50906.65,0,1,0,0
682,0,43,5,125851.93,1,1,1,193318.33,0,1,0,0
769,0,40,9,133871.05,1,1,1,50568.02,0,1,0,0
668,0,35,6,102482.76,1,1,1,53994.64,0,1,0,0
427,1,42,1,75681.52,1,1,1,57098.0,0,0,1,0
569,0,34,3,0.0,1,1,0,133997.53,0,0,0,1
788,0,41,6,0.0,1,1,1,25571.37,0,1,0,0
480,1,40,6,148790.61,1,0,1,79329.7,0,1,0,0
666,0,34,9,115897.12,1,1,1,25095.03,0,1,0,0
833,0,34,3,144751.81,1,0,0,166472.81,0,1,0,0
549,1,45,6,124240.93,1,1,1,146372.51,0,0,1,0
628,1,42,7,0.0,2,0,1,172967.87,0,0,0,1
556,0,30,7,0.0,2,1,1,186648.19,0,1,0,0
698,0,38,1,171848.38,1,0,0,16957.45,0,0,0,1
528,1,31,9,120962.59,1,1,0,5419.31,0,1,0,0
798,0,38,4,129055.13,1,1,0,157147.59,0,0,1,0
615,0,29,7,143330.56,2,1,1,126396.01,0,0,0,1
738,1,35,5,161274.05,2,1,0,181429.87,0,1,0,0
738,1,49,3,0.0,3,1,1,65066.48,1,0,0,1
678,0,31,1,0.0,2,0,1,130446.65,0,1,0,0
711,1,51,7,0.0,3,1,0,38409.79,1,1,0,0
500,0,34,6,0.0,1,1,1,140268.45,0,1,0,0
728,0,43,5,0.0,1,1,1,120088.17,0,0,0,1
744,1,29,6,123737.04,2,1,0,141558.04,0,0,1,0
788,0,49,4,137455.99,1,1,0,184178.29,1,0,1,0
559,1,32,9,145303.52,1,1,0,103560.98,0,1,0,0
655,0,41,5,0.0,1,0,0,36548.0,1,1,0,0
637,1,32,5,0.0,1,0,0,148769.08,0,1,0,0
777,1,37,1,0.0,1,1,1,126837.72,0,1,0,0
650,0,55,2,140891.46,3,1,1,179834.45,1,0,1,0
425,1,40,9,166776.6,2,0,1,172646.88,0,0,1,0
701,1,26,5,83600.24,1,0,1,59195.05,0,0,0,1
706,1,68,4,114386.85,1,1,1,28601.68,0,0,0,1
637,1,30,1,122185.53,1,1,0,102566.46,1,0,1,0
562,0,39,6,130565.02,1,1,0,9854.72,1,0,1,0
803,1,34,4,142929.16,2,1,1,114869.56,0,0,1,0
692,0,31,2,0.0,2,1,0,91829.17,1,1,0,0
751,1,38,7,0.0,2,0,0,90839.61,0,0,0,1
704,1,31,0,0.0,2,1,0,183038.33,0,1,0,0
550,1,44,9,0.0,2,1,0,26257.01,0,1,0,0
595,1,46,10,0.0,1,1,0,73489.15,1,1,0,0
540,1,39,1,0.0,1,0,1,108419.41,0,0,0,1
614,0,43,6,0.0,2,1,1,109041.53,0,1,0,0
689,1,47,2,118812.5,2,0,0,31121.42,0,0,1,0
496,0,41,1,176024.05,2,1,0,182337.98,0,1,0,0
634,0,29,8,130036.21,2,0,1,69849.55,0,0,1,0
564,0,27,6,0.0,1,0,0,7819.76,0,1,0,0
628,1,25,7,0.0,2,1,1,195977.75,0,1,0,0
809,1,43,2,0.0,2,1,1,132908.07,0,1,0,0
729,1,32,6,93694.42,1,1,1,79919.13,0,1,0,0
605,1,35,6,0.0,2,1,1,45206.57,0,1,0,0
508,0,25,2,111395.53,1,0,1,48197.06,0,1,0,0
666,0,40,2,0.0,2,0,0,36371.27,0,1,0,0
548,1,37,4,0.0,1,1,0,121763.68,0,0,0,1
770,1,24,9,101827.07,1,1,0,167256.35,0,1,0,0
727,1,62,5,0.0,2,0,1,38652.96,0,1,0,0
782,1,36,1,148795.17,2,1,1,195681.43,0,1,0,0
622,0,28,1,143124.63,2,1,0,81723.8,0,0,1,0
734,1,33,5,121898.58,1,1,0,61829.89,0,0,1,0
452,0,35,7,0.0,2,1,0,164241.67,0,1,0,0
591,1,45,5,0.0,2,1,1,155492.87,0,1,0,0
740,0,37,9,0.0,2,1,1,73225.31,0,1,0,0
760,0,57,1,0.0,2,1,1,25101.17,0,0,0,1
806,1,36,8,167983.17,2,1,1,106714.28,0,0,1,0
618,0,24,7,128736.39,1,0,1,37147.61,0,1,0,0
790,1,20,8,0.0,2,1,0,168152.76,0,0,0,1
521,0,32,2,136555.01,2,1,1,129353.21,0,1,0,0
700,0,43,0,0.0,2,1,0,59475.35,0,0,0,1
717,1,50,9,90305.76,1,1,1,124626.57,0,1,0,0
779,1,33,3,0.0,2,1,0,30804.68,0,0,0,1
548,1,39,7,131468.44,1,1,0,164975.82,0,0,0,1
780,0,26,3,140356.7,1,1,0,117144.15,0,1,0,0
646,0,44,2,113063.83,1,0,0,53072.49,1,0,1,0
791,0,31,10,75499.24,1,1,0,22184.14,0,1,0,0
481,0,39,6,0.0,1,1,1,24677.54,0,1,0,0
665,1,35,8,110934.54,1,1,0,169287.99,0,1,0,0
706,0,37,7,0.0,2,1,1,110899.3,0,0,0,1
688,1,29,9,144553.5,2,1,0,143454.95,0,0,1,0
632,0,50,5,107959.39,1,1,1,6985.34,1,0,1,0
457,1,44,7,0.0,2,0,0,185992.36,0,0,0,1
698,1,38,10,95010.92,1,1,1,105227.86,0,0,0,1
617,1,54,6,102141.9,1,1,1,45325.26,0,1,0,0
748,0,34,8,0.0,2,1,0,53584.03,0,1,0,0
572,1,37,1,133043.66,1,0,0,111243.09,0,1,0,0
700,0,32,8,110923.15,2,1,1,161845.81,1,1,0,0
832,1,29,8,93833.86,1,0,1,10417.87,0,0,0,1
589,1,36,8,114435.47,1,1,0,26955.72,0,1,0,0
664,0,36,0,103502.22,1,1,1,146191.82,0,1,0,0
576,1,46,4,137367.94,1,1,1,33450.11,0,0,1,0
599,1,42,6,0.0,2,1,0,113868.4,0,0,0,1
682,0,26,0,110654.02,1,0,1,111879.21,0,1,0,0
608,0,30,8,85859.76,1,0,0,142730.27,0,1,0,0
711,1,28,8,0.0,2,1,1,64286.39,0,1,0,0
528,0,32,0,68138.37,1,1,1,170309.19,0,0,0,1
667,1,42,7,0.0,1,0,1,108348.94,1,1,0,0
500,0,50,5,0.0,4,1,1,83866.35,1,0,0,1
628,1,39,1,115341.19,1,1,1,107674.3,1,0,1,0
701,1,28,1,103421.32,1,0,1,76304.73,0,0,0,1
542,1,39,3,135096.77,1,1,1,14353.43,1,1,0,0
710,0,33,2,0.0,2,1,0,72945.32,0,1,0,0
540,0,31,10,118158.74,1,1,1,158027.57,0,0,0,1
556,0,40,9,129860.37,1,0,0,17992.94,0,1,0,0
682,1,36,5,0.0,2,1,1,147758.51,0,0,0,1
706,1,23,2,93301.97,2,0,1,127187.04,0,0,1,0
587,0,39,6,101851.8,2,1,0,7103.71,0,0,1,0
683,1,39,4,0.0,2,1,0,171716.81,0,1,0,0
675,0,50,1,133204.91,1,0,1,8270.06,0,0,0,1
429,0,39,6,48023.83,1,1,0,74870.99,0,1,0,0
705,0,24,7,100169.51,1,1,0,121408.55,0,1,0,0
673,0,32,0,0.0,1,1,1,72873.33,0,0,0,1
578,1,23,10,88980.32,1,1,1,125222.36,0,1,0,0
561,0,31,1,81480.27,2,1,1,65234.6,0,1,0,0
548,1,33,6,0.0,1,1,1,31728.35,0,0,0,1
621,1,31,7,136658.61,1,1,1,148689.13,0,1,0,0
528,1,36,7,0.0,2,1,0,60536.56,0,0,0,1
750,0,52,6,107467.56,1,1,0,126233.18,1,0,1,0
717,0,42,5,190305.78,1,1,0,99347.8,1,0,0,1
703,1,36,7,135095.47,1,1,0,143859.66,0,0,0,1
586,0,36,5,103700.69,1,1,0,194072.56,1,0,1,0
669,1,25,7,157228.61,2,1,0,124382.9,0,0,0,1
476,0,40,4,0.0,2,0,0,182547.04,0,1,0,0
710,1,58,7,170113.0,2,0,1,10494.64,0,0,1,0
684,0,38,5,133189.4,1,0,0,127388.06,0,1,0,0
616,0,45,6,128352.59,3,1,1,144000.59,1,0,1,0
